variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V5,no_table_selection_llm,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?","SELECT ins.""DESCRICAO"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;","SELECT ins.""DESCRICAO"" AS nivel_instrucao, COUNT(*) AS total_internacoes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;",True,20.31,,ablation_20260509T011519_9624afdc_V5_GT083,results,4,4,"[[""ALFABETIZADO"", 43330, 3, 0.01], [""1 GRAU INCOMPLETO"", 27817, 0, 0.0], [""NAO SABE LER/ESCREVER"", 2752, 0, 0.0], [""1 GRAU COMPLETO"", 2701, 0, 0.0]]","[[""ALFABETIZADO"", 43330, 0.01], [""1 GRAU INCOMPLETO"", 27817, 0.0], [""1 GRAU COMPLETO"", 2701, 0.0], [""NAO SABE LER/ESCREVER"", 2752, 0.0]]","{""gt_size"": 4, ""pred_size"": 4, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1, 3]}",,"{""disable_table_selection_llm"": true}",14970,804,15774,0.001864
V5,no_table_selection_llm,GT084,hard,"Quais são os 3 procedimentos mais comuns entre internações que resultaram em óbito para cada faixa etária: menor de 18, 18 a 64, e 65 ou mais?","SELECT faixa_etaria, ""NOME_PROC"", total FROM (SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, p.""NOME_PROC"", COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" WHERE i.""MORTE"" = true GROUP BY faixa_etaria, p.""NOME_PROC"") sub WHERE rn <= 3 ORDER BY faixa_etaria, rn;","SELECT faixa_etaria, procedimento, total_internacoes FROM ( SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, p.""NOME_PROC"" AS procedimento, COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" WHERE i.""MORTE"" = true GROUP BY faixa_etaria, p.""NOME_PROC"" ) sub WHERE rn <= 3 ORDER BY faixa_etaria, total_internacoes DESC;",False,37.22,,ablation_20260509T011519_9624afdc_V5_GT084,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",14774,1615,16389,0.002868
V5,no_table_selection_llm,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",True,19.91,,ablation_20260509T011519_9624afdc_V5_GT085,results,14,14,"[[""SEM INFORMACAO"", 32, 18, 56.25], [""CRONICOS"", 36316, 6302, 17.35], [""CLINICOS"", 7397419, 610224, 8.25], [""PNEUMOLOGIA SANITARIA"", 7040, 420, 5.97], [""CIRURGICO"", 5565170, 118002, 2.12]]","[[""LEITO DIA - AIDS"", 16002, 3, 0.02], [""LEITO DIA - SAUDE MENTAL"", 31958, 1, 0.0], [""SEM INFORMACAO"", 32, 18, 56.25], [""LEITO DIA - CIRURGICOS"", 60390, 43, 0.07], [""CIRURGICO"", 5565170, 118002, 2.12]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",14447,806,15253,0.002257
V5,no_table_selection_llm,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","SELECT mu.""estado"", i.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.""estado"" ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.""estado"", i.""CNES"" HAVING COUNT(*) > 100 ORDER BY mu.""estado"", custo_medio_uti DESC; WITH ranked_hospitals AS ( SELECT mu.""estado"", i.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.""estado"" ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.""estado"", i.""CNES"" HAVING COUNT(*) > 100 ) SELECT ""estado"", ""CNES"", custo_medio_uti FROM ranked_hospitals WHERE rn <= 3 ORDER BY ""estado"", rn;",False,29.56,,ablation_20260509T011519_9624afdc_V5_GT086,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",16655,1407,18062,0.002949
V5,no_table_selection_llm,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT sub.""estado"", sub.""ano"", ROUND(SUM(CASE WHEN sub.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS ""taxa_mortalidade"" FROM ( SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ""ano"", i.""MORTE"" FROM ""internacoes"" i JOIN ""municipios"" mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') ) sub GROUP BY sub.""estado"", sub.""ano"" ORDER BY sub.""estado"", sub.""ano"";",True,27.16,,ablation_20260509T011519_9624afdc_V5_GT087,results,32,32,"[[""MA"", 2008, 323824, 3875, 1.2], [""MA"", 2009, 360495, 4588, 1.27], [""MA"", 2010, 393694, 5291, 1.34], [""MA"", 2011, 401782, 5967, 1.49], [""MA"", 2012, 385943, 6951, 1.8]]","[[""MA"", 2008, 1.2], [""MA"", 2009, 1.27], [""MA"", 2010, 1.34], [""MA"", 2011, 1.49], [""MA"", 2012, 1.8]]","{""gt_size"": 32, ""pred_size"": 32, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 5, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1, 4]}",,"{""disable_table_selection_llm"": true}",16084,1307,17391,0.002813
V5,no_table_selection_llm,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,"SELECT mu.nome AS municipio, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ORDER BY pct_uti DESC LIMIT 5;","WITH total_internacoes AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ), uti_internacoes AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""VAL_UTI"" > 0 GROUP BY mu.""nome"" ) SELECT t.""municipio"", ROUND(COALESCE(u.total_uti, 0) * 100.0 / t.total, 2) AS proporcao, t.total FROM total_internacoes t LEFT JOIN uti_internacoes u ON t.""municipio"" = u.""municipio"" ORDER BY proporcao DESC LIMIT 5;",True,16.21,,ablation_20260509T011519_9624afdc_V5_GT088,results,5,5,"[[""BagÃ©"", 13.49], [""Cidreira"", 12.34], [""Barra do Ribeiro"", 12.22], [""RosÃ¡rio do Sul"", 12.17], [""SÃ£o Borja"", 12.15]]","[[""BagÃ©"", 13.49, 119640], [""Cidreira"", 12.34, 14114], [""Barra do Ribeiro"", 12.22, 10013], [""RosÃ¡rio do Sul"", 12.17, 46052], [""SÃ£o Borja"", 12.15, 83042]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1]}",,"{""disable_table_selection_llm"": true}",14168,990,15158,0.002326
V5,no_table_selection_llm,GT089,hard,Quais são os 10 hospitais com maior taxa de mortalidade obstétrica (com mais de 500 internações obstétricas)?,"SELECT h.""CNES"", COUNT(*) AS total_obstetricos, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_mortalidade FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""ESPEC"" = 2 GROUP BY h.""CNES"" HAVING COUNT(*) > 500 ORDER BY pct_mortalidade DESC LIMIT 10;","WITH obstetricas AS ( SELECT ""CNES"", COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes FROM internacoes WHERE ""ESPEC"" = 2 GROUP BY ""CNES"" HAVING COUNT(*) > 500 ), taxas AS ( SELECT ""CNES"", total_internacoes, total_mortes, ROUND(total_mortes * 100.0 / total_internacoes, 2) AS taxa_mortalidade FROM obstetricas ) SELECT ""CNES"", total_internacoes, total_mortes, taxa_mortalidade FROM taxas ORDER BY taxa_mortalidade DESC LIMIT 10;",True,17.98,,ablation_20260509T011519_9624afdc_V5_GT089,results,10,10,"[[2246872, 683, 4, 0.59], [2244314, 519, 3, 0.58], [2262010, 973, 5, 0.51], [2233355, 911, 3, 0.33], [3836061, 717, 2, 0.28]]","[[2246872, 683, 4, 0.59], [2244314, 519, 3, 0.58], [2262010, 973, 5, 0.51], [2233355, 911, 3, 0.33], [3836061, 717, 2, 0.28]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",13246,945,14191,0.00216
V5,no_table_selection_llm,GT090,hard,Quais são os 10 diagnósticos com maior média de dias de internação (com mais de 10000 casos)?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes, ROUND(AVG(i.""DIAS_PERM""), 2) AS media_dias FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY AVG(i.""DIAS_PERM"") DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS diagnostico, AVG(i.""DIAS_PERM"") AS media_dias_internacao, COUNT(*) AS total_internacoes FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY media_dias_internacao DESC LIMIT 10;",True,13.5,,ablation_20260509T011519_9624afdc_V5_GT090,results,10,10,"[[""Doenc p/HIV result em outr afeccoes espec"", 10026, 26.27], [""Transt psicotico"", 18210, 26.14], [""Esquizofrenia paranoide"", 56798, 24.22], [""Trans afet bip epis atual man c/sint psicot"", 19683, 20.66], [""Sindr da angustia respirat do recem-nascido"", 13250, 20.56]]","[[""Doenc p/HIV result em outr afeccoes espec"", 26.2672052663076, 10026], [""Transt psicotico"", 26.14277869302581, 18210], [""Esquizofrenia paranoide"", 24.22176837212578, 56798], [""Trans afet bip epis atual man c/sint psicot"", 20.658385408728343, 19683], [""Sindr da angustia respirat do recem-nascido"", 20.555924528301887, 13250]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 3, ""matching_column_indices"": {""gt_cols"": [0, 1], ""pred_cols"": [0, 2]}}",,"{""disable_table_selection_llm"": true}",14219,752,14971,0.001653
V5,no_table_selection_llm,GT091,hard,Quais são os 5 hospitais mais eficientes em custo por dia de internação (com mais de 1000 internações)?,"SELECT h.""CNES"", ROUND(SUM(i.""VAL_TOT"") / SUM(i.""DIAS_PERM""), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""DIAS_PERM"" > 0 AND i.""VAL_TOT"" IS NOT NULL GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 ORDER BY custo_por_dia ASC LIMIT 5;","SELECT h.""CNES"", COUNT(i.""N_AIH"") AS total_internacoes, ROUND(AVG(i.""VAL_TOT"") / NULLIF(AVG(i.""DIAS_PERM""), 0), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" GROUP BY h.""CNES"" HAVING COUNT(i.""N_AIH"") > 1000 ORDER BY custo_por_dia ASC LIMIT 5;",True,12.34,,ablation_20260509T011519_9624afdc_V5_GT091,results,5,5,"[[2463776, 54.6], [2453614, 55.68], [2308088, 58.27], [2456710, 58.6], [2228718, 67.64]]","[[2463776, 2601, 54.6], [2453614, 4710, 55.68], [2308088, 12223, 58.27], [2456710, 5682, 58.6], [2228718, 1430, 67.64]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 3, ""matching_column_indices"": [0, 2]}",,"{""disable_table_selection_llm"": true}",13984,647,14631,0.002092
V5,no_table_selection_llm,GT092,hard,Quais são as 5 combinações mais frequentes de diagnóstico e especialidade entre homens com mais de 60 anos?,"SELECT c.CD_DESCRICAO AS diagnostico, e.DESCRICAO AS especialidade, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY c.CD_DESCRICAO, e.DESCRICAO ORDER BY total DESC LIMIT 5;","SELECT e.""DESCRICAO"" AS especialidade, c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY e.""DESCRICAO"", c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 5;",True,11.41,,ablation_20260509T011519_9624afdc_V5_GT092,results,5,5,"[[""Pneumonia NE"", ""CLINICOS"", 79962], [""Acid vasc cerebr NE como hemorrag isquemico"", ""CLINICOS"", 74675], [""Doenc pulmonar obstrutiva cronica NE"", ""CLINICOS"", 71685], [""Insuf cardiaca NE"", ""CLINICOS"", 63014], [""Insuf cardiaca congestiva"", ""CLINICOS"", 56455]]","[[""CLINICOS"", ""Pneumonia NE"", 79962], [""CLINICOS"", ""Acid vasc cerebr NE como hemorrag isquemico"", 74675], [""CLINICOS"", ""Doenc pulmonar obstrutiva cronica NE"", 71685], [""CLINICOS"", ""Insuf cardiaca NE"", 63014], [""CLINICOS"", ""Insuf cardiaca congestiva"", 56455]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 3, ""matching_column_indices"": {""gt_cols"": [0, 2], ""pred_cols"": [1, 2]}}",,"{""disable_table_selection_llm"": true}",14782,670,15452,0.002226
V5,no_table_selection_llm,GT093,hard,Em qual ano ocorreu o maior número de mortes em cada estado (MA e RS)?,"SELECT estado, ano, total_mortes FROM (SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano) sub WHERE rn = 1 ORDER BY estado;","SELECT estado, ano, total_mortes FROM ( SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, RANK() OVER (PARTITION BY mu.""estado"" ORDER BY COUNT(*) DESC) AS rank FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""MORTE"" = true AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") ) subquery WHERE rank = 1 ORDER BY estado;",False,19.12,,ablation_20260509T011519_9624afdc_V5_GT093,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",14506,950,15456,0.002362
V5,no_table_selection_llm,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",True,6.57,,ablation_20260509T011519_9624afdc_V5_GT094,results,1,1,[[333]],[[333]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",7922,225,8147,0.001007
V5,no_table_selection_llm,GT095,easy,Quantas categorias de raça/cor estão cadastradas?,SELECT COUNT(*) AS total_categorias FROM raca_cor;,SELECT COUNT(*) FROM raca_cor;,True,6.81,,ablation_20260509T011519_9624afdc_V5_GT095,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",7573,215,7788,0.000948
V5,no_table_selection_llm,GT096,easy,Quantos tipos de vínculo previdenciário existem?,SELECT COUNT(*) AS total_vinculos FROM vincprev;,"SELECT COUNT(DISTINCT ""VINCPREV"") FROM internacoes WHERE ""VINCPREV"" IS NOT NULL AND ""VINCPREV"" != 0;",False,6.54,,ablation_20260509T011519_9624afdc_V5_GT096,results,1,1,[[7]],[[5]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": false, ""missing_rows_count"": 1, ""extra_rows_count"": 1, ""missing_rows_sample"": [[7]], ""extra_rows_sample"": [[5]], ""overlap_ratio"": 0.0}",,"{""disable_table_selection_llm"": true}",8126,281,8407,0.001071
V5,no_table_selection_llm,GT097,easy,Quantos níveis de instrução estão cadastrados?,SELECT COUNT(*) AS total_niveis FROM instrucao;,"SELECT COUNT(DISTINCT ""INSTRU"") FROM instrucao WHERE ""INSTRU"" IS NOT NULL AND ""INSTRU"" != 0;",False,5.87,,ablation_20260509T011519_9624afdc_V5_GT097,results,1,1,[[12]],[[11]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": false, ""missing_rows_count"": 1, ""extra_rows_count"": 1, ""missing_rows_sample"": [[12]], ""extra_rows_sample"": [[11]], ""overlap_ratio"": 0.0}",,"{""disable_table_selection_llm"": true}",6930,117,7047,0.00087
V5,no_table_selection_llm,GT098,easy,Quantos municípios estão cadastrados no total?,SELECT COUNT(*) AS total_municipios FROM municipios;,SELECT COUNT(*) FROM municipios;,True,8.61,,ablation_20260509T011519_9624afdc_V5_GT098,results,1,1,[[5571]],[[5571]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",8162,218,8380,0.000875
V5,no_table_selection_llm,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") FROM internacoes WHERE ""VAL_UTI"" > 0;",True,12.43,,ablation_20260509T011519_9624afdc_V5_GT099,results,1,1,[[9360106255.75957]],[[9360106255.759954]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",20431,290,20721,0.00177
V5,no_table_selection_llm,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT MAX(""VAL_SP"") AS maior_valor_servico_profissional FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;",True,8.22,,ablation_20260509T011519_9624afdc_V5_GT100,results,1,1,[[66078.14]],[[66078.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",11386,245,11631,0.001087
V5,no_table_selection_llm,GT101,easy,Qual a maior permanência hospitalar registrada?,"SELECT MAX(""DIAS_PERM"") AS max_dias FROM internacoes;","SELECT MAX(""DIAS_PERM"") AS maior_permanencia FROM internacoes;",True,15.73,,ablation_20260509T011519_9624afdc_V5_GT101,results,1,1,[[363]],[[363]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",12148,252,12400,0.00158
V5,no_table_selection_llm,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'MA';",True,11.21,,ablation_20260509T011519_9624afdc_V5_GT102,results,1,1,[[217]],[[217]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",8200,231,8431,0.000889
V5,no_table_selection_llm,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,,False,53.12,,ablation_20260509T011519_9624afdc_V5_GT103,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",0,0,0,0.0
V5,no_table_selection_llm,GT104,easy,Quantas internações tiveram cobrança de serviço hospitalar?,"SELECT COUNT(*) AS total_com_sh FROM internacoes WHERE ""VAL_SH"" > 0;",,False,0.98,,ablation_20260509T011519_9624afdc_V5_GT104,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",0,0,0,0.0
V5,no_table_selection_llm,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,"SELECT COUNT(*) AS internacoes_fds FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6) AND ""DT_INTER"" IS NOT NULL;",,False,1.04,,ablation_20260509T011519_9624afdc_V5_GT105,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",0,0,0,0.0
V5,no_table_selection_llm,GT106,medium,Qual o custo médio de internação por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(i.""VAL_TOT""), 2) AS custo_medio FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""VAL_TOT"" IS NOT NULL GROUP BY e.""DESCRICAO"" ORDER BY custo_medio DESC;","SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(i.""VAL_TOT""), 2) AS custo_medio, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY custo_medio DESC;",True,19.39,,ablation_20260509T011519_9624afdc_V5_GT106,results,14,14,"[[""SEM INFORMACAO"", 47303.19], [""PNEUMOLOGIA SANITARIA"", 7340.21], [""CRONICOS"", 4850.86], [""CIRURGICO"", 4135.32], [""PEDIATRICOS"", 3656.75]]","[[""SEM INFORMACAO"", 47303.19, 32], [""PNEUMOLOGIA SANITARIA"", 7340.21, 7040], [""CRONICOS"", 4850.86, 36316], [""CIRURGICO"", 4135.32, 5565170], [""PEDIATRICOS"", 3656.75, 1882716]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1]}",,"{""disable_table_selection_llm"": true}",13968,645,14613,0.002089
