variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V7,no_rules,GT036,medium,Quantas internações ocorreram em 2015?,"SELECT COUNT(*) AS internacoes_2015 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;",True,8.19,,ablation_20260506T022948_c4872fb0_V7_GT036,results,1,1,[[1179761]],[[1179761]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_G,"{""disable_rules"": true}",10136,295,10431,0.001064
V7,no_rules,GT037,medium,Quantos pacientes nasceram antes de 1950?,"SELECT COUNT(*) AS nascidos_antes_1950 FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;","SELECT COUNT(*) AS total FROM internacoes WHERE ""NASC"" < '1950-01-01';",True,6.83,,ablation_20260506T022948_c4872fb0_V7_GT037,results,1,1,[[3591686]],[[3591686]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_H,"{""disable_rules"": true}",9880,271,10151,0.001021
V7,no_rules,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""SEXO"" = 3 GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",True,12.47,,ablation_20260506T022948_c4872fb0_V7_GT039,results,3,3,"[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true}",RULE_B,"{""disable_rules"": true}",11514,541,12055,0.001341
V7,no_rules,GT044,hard,Qual o custo médio de UTI por faixa etária dos pacientes?,"SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti FROM internacoes WHERE ""VAL_UTI"" > 0 GROUP BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END;","SELECT faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti FROM ( SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, ""VAL_UTI"", ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END ORDER BY ""VAL_UTI"" DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 ) sub WHERE rn = 1 GROUP BY faixa_etaria;",True,19.05,,ablation_20260506T022948_c4872fb0_V7_GT044,results,3,3,"[[""Adulto"", 7775.14611675275], [""Idoso"", 7641.032968261098], [""Menor"", 10630.278781104404]]","[[""Menor"", 242232.4], [""Idoso"", 336000.0], [""Adulto"", 416000.0]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 2, ""matching_column_indices"": {""gt_cols"": [0], ""pred_cols"": [0]}}",RULE_J,"{""disable_rules"": true}",10369,688,11057,0.001728
V7,no_rules,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes GROUP BY ano ORDER BY ano;",True,14.83,,ablation_20260506T022948_c4872fb0_V7_GT046,results,16,16,"[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",RULE_G,"{""disable_rules"": true}",10200,578,10778,0.001253
V7,no_rules,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS descricao_causa, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",True,14.7,,ablation_20260506T022948_c4872fb0_V7_GT048,results,10,10,"[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",RULE_E,"{""disable_rules"": true}",11588,612,12200,0.001395
V7,no_rules,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;","SELECT ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;",True,10.82,,ablation_20260506T022948_c4872fb0_V7_GT050,results,1,1,"[[""30-45 anos"", 3451467, 56476, 1.64]]",[[1.64]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 1, ""matching_column_indices"": [3]}",RULE_H,"{""disable_rules"": true}",10072,438,10510,0.00115
V7,no_rules,GT053,easy,Qual o valor total gasto em internações?,"SELECT ROUND(SUM(""VAL_TOT""), 0) AS total_gasto FROM internacoes;","SELECT SUM(""VAL_TOT"") AS total_gasto FROM internacoes;",True,10.42,,ablation_20260506T022948_c4872fb0_V7_GT053,results,1,1,[[52749713977.0]],[[52749713976.82523]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_rules"": true}",9784,321,10105,0.001027
V7,no_rules,GT065,medium,Qual o nível de instrução dos pacientes internados?,"  SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""INSTRU"", ins.""DESCRICAO"" ORDER BY total DESC;
","SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""INSTRU"", ins.""DESCRICAO"" ORDER BY total DESC;",True,11.07,,ablation_20260506T022948_c4872fb0_V7_GT065,results,5,5,"[[""ALFABETIZADO"", 54875], [""1 GRAU INCOMPLETO"", 40906], [""1 GRAU COMPLETO"", 4216], [""NAO SABE LER/ESCREVER"", 3553], [""2 GRAU COMPLETO"", 3]]","[[""ALFABETIZADO"", 54875], [""1 GRAU INCOMPLETO"", 40906], [""1 GRAU COMPLETO"", 4216], [""NAO SABE LER/ESCREVER"", 3553], [""2 GRAU COMPLETO"", 3]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true}",RULE_O,"{""disable_rules"": true}",11069,476,11545,0.001322
V7,no_rules,GT067,medium,Qual a quantidade de internações por especialidade?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_consultas FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY total_consultas DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",True,12.17,,ablation_20260506T022948_c4872fb0_V7_GT067,results,14,14,"[[""CLINICOS"", 7397419], [""CIRURGICO"", 5565170], [""OBSTETRICOS"", 2879421], [""PEDIATRICOS"", 1882716], [""PSIQUIATRIA"", 468650]]","[[""CLINICOS"", 7397419], [""SEM INFORMACAO"", 32], [""PEDIATRICOS"", 1882716], [""PSIQUIATRIA"", 468650], [""LEITO DIA - AIDS"", 16002]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",,"{""disable_rules"": true}",11500,528,12028,0.001783
V7,no_rules,GT068,medium,Quais são os 10 procedimentos mais comuns?,"SELECT p.""NOME_PROC"", COUNT(a.""id_atendimento"") AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 10;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 10;",True,20.27,,ablation_20260506T022948_c4872fb0_V7_GT068,results,10,10,"[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_rules"": true}",12777,749,13526,0.001675
V7,no_rules,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;","SELECT CASE WHEN ""RACA_COR"" = 1 THEN 'Branca' WHEN ""RACA_COR"" = 2 THEN 'Preta' WHEN ""RACA_COR"" = 3 THEN 'Parda' WHEN ""RACA_COR"" = 4 THEN 'Amarela' WHEN ""RACA_COR"" = 5 THEN 'Indígena' END AS raca_cor, COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true GROUP BY ""RACA_COR"" ORDER BY total_mortes DESC LIMIT 1;",True,11.9,,ablation_20260506T022948_c4872fb0_V7_GT071,results,1,1,"[[""BRANCA"", 457750]]","[[""Branca"", 457750]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_O,"{""disable_rules"": true}",11435,536,11971,0.001413
V7,no_rules,GT076,hard,Quais são os 10 municípios que atendem mais pacientes?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios m ON h.""MUNIC_MOV"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.""codigo_6d"", COUNT(i.""N_AIH"") AS total_pacientes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""codigo_6d"" ORDER BY total_pacientes DESC LIMIT 10;",False,23.79,,ablation_20260506T022948_c4872fb0_V7_GT076,results,10,10,"[[""Porto Alegre"", 2748298], [""SÃ£o LuÃ­s"", 1486497], [""Passo Fundo"", 559039], [""Canoas"", 463112], [""Imperatriz"", 412321]]","[[431490, 1569537], [211130, 891253], [430460, 422780], [430510, 324575], [431440, 304288]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": false, ""missing_rows_count"": 10, ""extra_rows_count"": 10, ""missing_rows_sample"": [[""porto alegre"", 2748298], [""sã£o luã­s"", 1486497], [""passo fundo"", 559039], [""canoas"", 463112], [""imperatriz"", 412321]], ""extra_rows_sample"": [[431490, 1569537], [211130, 891253], [430460, 422780], [430510, 324575], [431440, 304288]], ""overlap_ratio"": 0.0}",RULE_M,"{""disable_rules"": true}",12598,724,13322,0.002084
V7,no_rules,GT078,hard,"Quais são os 10 principais motivos de internação para pacientes com menos de 18 anos, entre 18 e 64 anos, e acima de 64 anos?","SELECT faixa_etaria, ""CD_DESCRICAO"", total_internacoes FROM (SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY faixa_etaria, c.""CD_DESCRICAO"") subquery WHERE rn <= 10 ORDER BY faixa_etaria, rn;","SELECT faixa_etaria, motivo_internacao, total_internacoes FROM ( SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"" AS motivo_internacao, COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""IDADE"" IS NOT NULL GROUP BY faixa_etaria, c.""CD_DESCRICAO"" ) sub WHERE rn <= 10 ORDER BY faixa_etaria, rn;",True,34.98,,ablation_20260506T022948_c4872fb0_V7_GT078,results,30,30,"[[""18 a 64"", ""Parto espontaneo cefalico"", 861909], [""18 a 64"", ""Parto unico espontaneo NE"", 406781], [""18 a 64"", ""Parto p/cesariana NE"", 180130], [""18 a 64"", ""Sindr de dependencia"", 165238], [""18 a 64"", ""Outr tipos de parto unico espontaneo"", 150109]]","[[""18 a 64"", ""Parto espontaneo cefalico"", 861909], [""18 a 64"", ""Parto unico espontaneo NE"", 406781], [""18 a 64"", ""Parto p/cesariana NE"", 180130], [""18 a 64"", ""Sindr de dependencia"", 165238], [""18 a 64"", ""Outr tipos de parto unico espontaneo"", 150109]]","{""gt_size"": 30, ""pred_size"": 30, ""normalized_match"": true}",,"{""disable_rules"": true}",12642,1279,13921,0.002404
V7,no_rules,GT081,hard,Quais são os 5 procedimentos mais realizados para cada sexo?,"SELECT faixa_sexo, ""NOME_PROC"", total FROM (SELECT CASE WHEN i.""SEXO"" = 1 THEN 'Masculino' ELSE 'Feminino' END AS faixa_sexo, p.""NOME_PROC"", COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" GROUP BY i.""SEXO"", p.""NOME_PROC"") sub WHERE rn <= 5 ORDER BY faixa_sexo, rn;","SELECT sexo, procedimento, total_ocorrencias FROM ( SELECT i.""SEXO"", p.""NOME_PROC"" AS procedimento, COUNT(*) AS total_ocorrencias, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY i.""SEXO"", p.""NOME_PROC"" ) sub WHERE rn <= 5 ORDER BY sexo, rn;",True,18.82,,ablation_20260506T022948_c4872fb0_V7_GT081,results,10,10,"[[""Feminino"", ""PARTO NORMAL"", 3190040], [""Feminino"", ""PARTO CESARIANO"", 1803418], [""Feminino"", ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 1153766], [""Feminino"", ""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 863672], [""Feminino"", ""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 509058]]","[[1, ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 1229026], [1, ""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 737786], [1, ""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 543456], [1, ""TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS"", 434084], [1, ""TRATAMENTO DE INSUFICIENCIA CARDIACA"", 353424]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 3, ""matching_column_indices"": {""gt_cols"": [1, 2], ""pred_cols"": [1, 2]}}",RULE_J,"{""disable_rules"": true}",12557,822,13379,0.002137
V7,no_rules,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?","SELECT ins.""DESCRICAO"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;","SELECT ins.""DESCRICAO"" AS nivel_instru, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;",True,24.92,,ablation_20260506T022948_c4872fb0_V7_GT083,results,4,4,"[[""ALFABETIZADO"", 43330, 3, 0.01], [""NAO SABE LER/ESCREVER"", 2752, 0, 0.0], [""1 GRAU COMPLETO"", 2701, 0, 0.0], [""1 GRAU INCOMPLETO"", 27817, 0, 0.0]]","[[""ALFABETIZADO"", 43330, 3, 0.01], [""1 GRAU INCOMPLETO"", 27817, 0, 0.0], [""NAO SABE LER/ESCREVER"", 2752, 0, 0.0], [""1 GRAU COMPLETO"", 2701, 0, 0.0]]","{""gt_size"": 4, ""pred_size"": 4, ""normalized_match"": true}",,"{""disable_rules"": true}",12121,790,12911,0.001668
V7,no_rules,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",True,22.93,,ablation_20260506T022948_c4872fb0_V7_GT085,results,14,14,"[[""SEM INFORMACAO"", 32, 18, 56.25], [""CRONICOS"", 36316, 6302, 17.35], [""CLINICOS"", 7397419, 610224, 8.25], [""PNEUMOLOGIA SANITARIA"", 7040, 420, 5.97], [""CIRURGICO"", 5565170, 118002, 2.12]]","[[""OBSTETRICOS"", 2879421, 790, 0.03], [""CLINICOS"", 7397419, 610224, 8.25], [""REABILITACAO"", 36157, 19, 0.05], [""PSIQUIATRIA"", 468650, 1118, 0.24], [""PEDIATRICOS"", 1882716, 25943, 1.38]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",RULE_M,"{""disable_rules"": true}",11865,745,12610,0.001987
V7,no_rules,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","SELECT mu.estado, i.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.estado IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.estado, i.""CNES"" HAVING COUNT(*) > 0 ORDER BY mu.estado, custo_medio_uti DESC LIMIT 3;",False,17.93,,ablation_20260506T022948_c4872fb0_V7_GT086,results,0,0,[],[],{},RULE_J,"{""disable_rules"": true}",12358,902,13260,0.002155
V7,no_rules,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT sub.""estado"", sub.""ano"", ROUND(SUM(CASE WHEN sub.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS ""taxa_mortalidade"" FROM ( SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ""ano"", i.""MORTE"", ROW_NUMBER() OVER (PARTITION BY mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") ORDER BY mu.""estado"") AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') ) sub WHERE sub.rn = 1 GROUP BY sub.""estado"", sub.""ano"" ORDER BY sub.""estado"", sub.""ano"";",False,91.66,,ablation_20260506T022948_c4872fb0_V7_GT087,results,32,32,"[[""MA"", 2008, 323824, 3875, 1.2], [""MA"", 2009, 360495, 4588, 1.27], [""MA"", 2010, 393694, 5291, 1.34], [""MA"", 2011, 401782, 5967, 1.49], [""MA"", 2012, 385943, 6951, 1.8]]","[[""MA"", 2008, 0.0], [""MA"", 2009, 0.0], [""MA"", 2010, 0.0], [""MA"", 2011, 0.0], [""MA"", 2012, 0.0]]","{""gt_size"": 32, ""pred_size"": 32, ""normalized_match"": false, ""missing_rows_count"": 32, ""extra_rows_count"": 32, ""missing_rows_sample"": [[""ma"", 2008, 323824, 3875, 1.2], [""ma"", 2009, 360495, 4588, 1.27], [""ma"", 2010, 393694, 5291, 1.34], [""ma"", 2011, 401782, 5967, 1.49], [""ma"", 2012, 385943, 6951, 1.8]], ""extra_rows_sample"": [[""ma"", 2008, 0.0], [""ma"", 2009, 0.0], [""ma"", 2010, 0.0], [""ma"", 2011, 0.0], [""ma"", 2012, 0.0]], ""overlap_ratio"": 0.0}",,"{""disable_rules"": true}",13748,1464,15212,0.002701
