variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V5,no_table_selection_llm,GT124,hard,Qual a média móvel de 3 anos de internações no estado do RS por ano (2008-2023)?,"SELECT ano, total_internacoes, ROUND(AVG(total_internacoes) OVER (ORDER BY ano ROWS BETWEEN 2 PRECEDING AND CURRENT ROW), 0) AS media_movel_3anos FROM (SELECT EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""DT_INTER"" IS NOT NULL GROUP BY ano) sub ORDER BY ano;","WITH internacoes_por_ano AS ( SELECT EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, mu.""estado"", COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'RS' AND EXTRACT(YEAR FROM i.""DT_INTER"") BETWEEN 2008 AND 2023 GROUP BY EXTRACT(YEAR FROM i.""DT_INTER""), mu.""estado"" ), media_movel AS ( SELECT ano, total_internacoes, AVG(total_internacoes) OVER (ORDER BY ano ROWS BETWEEN 2 PRECEDING AND CURRENT ROW) AS media_movel FROM internacoes_por_ano ) SELECT ano, media_movel FROM media_movel ORDER BY ano;",False,19.71,,ablation_20260510T045032_20b0adf9_V5_GT124,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",20060,1642,21702,0.003437
V5,no_table_selection_llm,GT125,hard,Qual a distribuição e percentual de internações em UTI por dia da semana?,"SELECT t.dia_semana, COUNT(*) AS total_internacoes_uti, ROUND(COUNT(*) * 100.0 / SUM(COUNT(*)) OVER (), 2) AS pct_total FROM internacoes i JOIN tempo t ON i.""DT_INTER"" = t.data WHERE i.""VAL_UTI"" > 0 GROUP BY t.dia_semana ORDER BY t.dia_semana;","SELECT t.""dia_semana"", COUNT(*) AS total_internacoes_uti, ROUND(COUNT(*) * 100.0 / SUM(COUNT(*)) OVER (), 2) AS percentual FROM internacoes i JOIN tempo t ON i.""DT_INTER"" = t.""data"" WHERE i.""VAL_UTI"" > 0 GROUP BY t.""dia_semana"" ORDER BY t.""dia_semana"";",True,11.78,,ablation_20260510T045032_20b0adf9_V5_GT125,results,7,7,"[[1, 175763, 15.85], [2, 174485, 15.73], [3, 172987, 15.6], [4, 169139, 15.25], [5, 164461, 14.83]]","[[1, 175763, 15.85], [2, 174485, 15.73], [3, 172987, 15.6], [4, 169139, 15.25], [5, 164461, 14.83]]","{""gt_size"": 7, ""pred_size"": 7, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",14512,714,15226,0.001732
V5,no_table_selection_llm,GT126,hard,Como se distribuem os hospitais em quartis de volume de internações? Mostre o número de hospitais e o intervalo de internações por quartil.,"SELECT ntile_grupo, COUNT(*) AS total_hospitais, MIN(total_internacoes) AS min_internacoes, MAX(total_internacoes) AS max_internacoes, ROUND(AVG(total_internacoes), 0) AS media_internacoes FROM (SELECT ""CNES"", total_internacoes, NTILE(4) OVER (ORDER BY total_internacoes) AS ntile_grupo FROM (SELECT ""CNES"", COUNT(*) AS total_internacoes FROM internacoes GROUP BY ""CNES"") sub) ranked GROUP BY ntile_grupo ORDER BY ntile_grupo;","WITH hospital_volume AS ( SELECT i.""CNES"", COUNT(*) AS total_internacoes FROM internacoes i GROUP BY i.""CNES"" ), quartis AS ( SELECT ""CNES"", total_internacoes, NTILE(4) OVER (ORDER BY total_internacoes) AS quartil FROM hospital_volume ) SELECT q.""quartil"", COUNT(*) AS numero_hospitais, MIN(q.total_internacoes) AS intervalo_inferior, MAX(q.total_internacoes) AS intervalo_superior FROM quartis q JOIN hospital h ON q.""CNES"" = h.""CNES"" GROUP BY q.quartil, h.""CNES"" ORDER BY q.quartil;",False,17.98,,ablation_20260510T045032_20b0adf9_V5_GT126,results,4,711,"[[1, 178, 1, 3372, 1172.0], [2, 178, 3435, 10157, 6348.0], [3, 178, 10183, 26370, 16906.0], [4, 177, 26785, 584036, 79634.0]]","[[1, 1, 146, 146], [1, 1, 33, 33], [1, 1, 61, 61], [1, 1, 245, 245], [1, 1, 617, 617]]","{""size_mismatch"": true, ""gt_size"": 4, ""pred_size"": 711, ""size_difference"": 707}",,"{""disable_table_selection_llm"": true}",22112,1260,23372,0.003516
V5,no_table_selection_llm,GT127,hard,Quais são os 10 diagnósticos com maior queda absoluta de internações entre os períodos 2008-2012 e 2019-2023?,"WITH p1 AS (SELECT ""DIAG_PRINC"", COUNT(*) AS n1 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") BETWEEN 2008 AND 2012 AND ""DIAG_PRINC"" IS NOT NULL GROUP BY ""DIAG_PRINC""), p2 AS (SELECT ""DIAG_PRINC"", COUNT(*) AS n2 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") BETWEEN 2019 AND 2023 AND ""DIAG_PRINC"" IS NOT NULL GROUP BY ""DIAG_PRINC"") SELECT c.""CD_DESCRICAO"", p1.n1 AS periodo_2008_2012, p2.n2 AS periodo_2019_2023, (p1.n1 - p2.n2) AS queda_absoluta FROM p1 JOIN p2 ON p1.""DIAG_PRINC"" = p2.""DIAG_PRINC"" JOIN cid c ON p1.""DIAG_PRINC"" = c.""CID"" WHERE p1.n1 > 1000 ORDER BY queda_absoluta DESC LIMIT 10;","WITH periodo_1 AS ( SELECT i.""DIAG_PRINC"" AS cid, COUNT(*) AS total_internacoes FROM internacoes i WHERE EXTRACT(YEAR FROM i.""DT_INTER"") BETWEEN 2008 AND 2012 AND i.""DIAG_PRINC"" IS NOT NULL GROUP BY i.""DIAG_PRINC""), periodo_2 AS ( SELECT i.""DIAG_PRINC"" AS cid, COUNT(*) AS total_internacoes FROM internacoes i WHERE EXTRACT(YEAR FROM i.""DT_INTER"") BETWEEN 2019 AND 2023 AND i.""DIAG_PRINC"" IS NOT NULL GROUP BY i.""DIAG_PRINC"") SELECT COALESCE(c.""CD_DESCRICAO"", p1.cid) AS diagnostico, p1.total_internacoes AS periodo_2008_2012, p2.total_internacoes AS periodo_2019_2023, p1.total_internacoes - p2.total_internacoes AS queda_absoluta FROM periodo_1 p1 JOIN periodo_2 p2 ON p1.cid = p2.cid LEFT JOIN cid c ON p1.cid = c.""CID"" WHERE p1.total_internacoes > p2.total_internacoes ORDER BY queda_absoluta DESC LIMIT 10;",True,18.96,,ablation_20260510T045032_20b0adf9_V5_GT127,results,10,10,"[[""Parto unico espontaneo NE"", 185144, 87385, 97759], [""Outr tipos de parto unico espontaneo"", 80032, 25396, 54636], [""Asma NE"", 91340, 39788, 51552], [""Outr tipos de parto unico p/cesariana"", 53501, 10352, 43149], [""Doenc pulmonar obstrutiva cronica NE"", 71756, 29382, 42374]]","[[""Parto unico espontaneo NE"", 185144, 87385, 97759], [""Outr tipos de parto unico espontaneo"", 80032, 25396, 54636], [""Asma NE"", 91340, 39788, 51552], [""Outr tipos de parto unico p/cesariana"", 53501, 10352, 43149], [""Doenc pulmonar obstrutiva cronica NE"", 71756, 29382, 42374]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",17397,1602,18999,0.002544
V5,no_table_selection_llm,GT128,hard,Quais municípios com mais de 1000 internações têm taxa de internação em UTI mais de duas vezes acima da média nacional?,"WITH media_nacional AS (SELECT SUM(CASE WHEN ""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_uti_nacional FROM internacoes) SELECT mu.nome, mu.estado, COUNT(*) AS total_internacoes, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_uti_local, ROUND(mn.taxa_uti_nacional, 2) AS taxa_uti_nacional FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d, media_nacional mn GROUP BY mu.nome, mu.estado, mn.taxa_uti_nacional HAVING COUNT(*) > 1000 AND SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) > 2 * mn.taxa_uti_nacional ORDER BY taxa_uti_local DESC LIMIT 10;","WITH media_nacional AS ( SELECT SUM(CASE WHEN ""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_ref FROM internacoes ), por_municipio AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 1000 ) SELECT pm.municipio, pm.total_internacoes, ROUND(pm.taxa_uti, 2) AS taxa_internacao_uti FROM por_municipio pm, media_nacional mn WHERE pm.taxa_uti > mn.taxa_ref * 2 ORDER BY taxa_internacao_uti DESC;",False,27.49,,ablation_20260510T045032_20b0adf9_V5_GT128,results,0,0,[],[],{},,"{""disable_table_selection_llm"": true}",20462,1740,22202,0.003556
V5,no_table_selection_llm,GT129,hard,Quais códigos CID aparecem como causa de morte em óbitos registrados mas nunca foram registrados como diagnóstico principal de internação?,"SELECT c.""CID"", c.""CD_DESCRICAO"", COUNT(*) AS total_como_morte FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL AND i.""CID_MORTE"" != '0' AND NOT EXISTS (SELECT 1 FROM internacoes d WHERE d.""DIAG_PRINC"" = c.""CID"") GROUP BY c.""CID"", c.""CD_DESCRICAO"" ORDER BY total_como_morte DESC LIMIT 10;","SELECT c.""CID"", c.""CD_DESCRICAO"", COUNT(*) AS total_como_morte FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL AND i.""CID_MORTE"" != '0' AND NOT EXISTS ( SELECT 1 FROM internacoes d WHERE d.""DIAG_PRINC"" = c.""CID"") GROUP BY c.""CID"", c.""CD_DESCRICAO"" ORDER BY total_como_morte DESC LIMIT 10;",True,17.94,,ablation_20260510T045032_20b0adf9_V5_GT129,results,10,10,"[[""Y629"", ""Durante prest cuidado cirurgico e medico NE"", 52], [""Y349"", ""Local NE"", 26], [""V011"", ""Acid trans"", 17], [""W000"", ""Residencia"", 13], [""T323"", ""Corrosoes envolv 30-39% da superf corporal"", 11]]","[[""Y629"", ""Durante prest cuidado cirurgico e medico NE"", 52], [""Y349"", ""Local NE"", 26], [""V011"", ""Acid trans"", 17], [""W000"", ""Residencia"", 13], [""T323"", ""Corrosoes envolv 30-39% da superf corporal"", 11]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",16854,875,17729,0.002496
V5,no_table_selection_llm,GT130,hard,"Quais são os 10 municípios com maior taxa de mortalidade em internações obstétricas, entre aqueles com mais de 200 internações obstétricas e taxa acima da média nacional obstétrica?","WITH media_obs AS (SELECT SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_media_obstetrica FROM internacoes i WHERE i.""ESPEC"" = 2) SELECT mu.nome, mu.estado, COUNT(*) AS total_obstetrico, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 4) AS taxa_mort_obstetrica, ROUND(mo.taxa_media_obstetrica, 4) AS media_nacional FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d, media_obs mo WHERE i.""ESPEC"" = 2 GROUP BY mu.nome, mu.estado, mo.taxa_media_obstetrica HAVING COUNT(*) > 200 AND SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) > mo.taxa_media_obstetrica ORDER BY taxa_mort_obstetrica DESC LIMIT 10;","WITH media_nacional AS (SELECT SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_ref FROM internacoes WHERE ""ESPEC"" = 2), por_municipio AS ( SELECT mu.nome AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""ESPEC"" = 2 GROUP BY mu.nome HAVING COUNT(*) > 200 ) SELECT pm.municipio, pm.total_internacoes, ROUND(pm.taxa_mortalidade, 2) AS taxa_mortalidade FROM por_municipio pm, media_nacional mn WHERE pm.taxa_mortalidade > mn.taxa_ref ORDER BY pm.taxa_mortalidade DESC LIMIT 10;",True,21.52,,ablation_20260510T045032_20b0adf9_V5_GT130,results,10,10,"[[""Lavras do Sul"", ""RS"", 827, 7, 0.8464, 0.0274], [""AceguÃ¡"", ""RS"", 658, 4, 0.6079, 0.0274], [""Casca"", ""RS"", 718, 4, 0.5571, 0.0274], [""SÃ£o Pedro dos Crentes"", ""MA"", 372, 2, 0.5376, 0.0274], [""Vila Nova do Sul"", ""RS"", 386, 2, 0.5181, 0.0274]]","[[""Lavras do Sul"", 827, 0.85], [""AceguÃ¡"", 658, 0.61], [""Casca"", 718, 0.56], [""SÃ£o Pedro dos Crentes"", 372, 0.54], [""Vila Nova do Sul"", 386, 0.52]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 6, ""pred_col_count"": 3, ""matching_column_indices"": [0, 2, 4]}",,"{""disable_table_selection_llm"": true}",15189,1149,16338,0.002478
V5,no_table_selection_llm,GT131,hard,Quais são os 5 procedimentos mais realizados em internações de pacientes indígenas?,"SELECT p.""NOME_PROC"", COUNT(*) AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" WHERE i.""RACA_COR"" = 5 GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 5;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" WHERE i.""RACA_COR"" = 5 GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;",True,10.58,,ablation_20260510T045032_20b0adf9_V5_GT131,results,5,5,"[[""PARTO NORMAL"", 24746], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 16110], [""PARTO CESARIANO"", 8156], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 7486], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 4946]]","[[""PARTO NORMAL"", 24746], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 16110], [""PARTO CESARIANO"", 8156], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 7486], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 4946]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",16954,577,17531,0.002486
V5,no_table_selection_llm,GT132,hard,"Quais os 3 hospitais com maior valor médio de serviço hospitalar (VAL_SH) por estado (MA e RS), considerando hospitais com mais de 500 internações?","SELECT estado, ""CNES"", total_internacoes, avg_val_sh, rk FROM (SELECT mu.estado, i.""CNES"", COUNT(*) AS total_internacoes, ROUND(AVG(i.""VAL_SH""), 2) AS avg_val_sh, RANK() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_SH"") DESC) AS rk FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""VAL_SH"" IS NOT NULL GROUP BY mu.estado, i.""CNES"" HAVING COUNT(*) > 500) sub WHERE rk <= 3 ORDER BY estado, rk;","SELECT estado, ""CNES"", media_val_sh FROM ( SELECT mu.estado, h.""CNES"", AVG(i.""VAL_SH"") AS media_val_sh, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_SH"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 500 ) subquery WHERE rn <= 3 ORDER BY estado, media_val_sh DESC;",False,16.91,,ablation_20260510T045032_20b0adf9_V5_GT132,results,6,6,"[[""MA"", 145602, 547, 10236.05, 1], [""MA"", 2455781, 16552, 7466.36, 2], [""MA"", 2698056, 24223, 6496.4, 3], [""RS"", 2237849, 96278, 10087.44, 1], [""RS"", 2237121, 3071, 8469.69, 2]]","[[""MA"", 145602, 10258.459090909093], [""MA"", 2455781, 7466.117183149533], [""MA"", 2698056, 6499.1401507537585], [""RS"", 2237849, 10086.872693355295], [""RS"", 2237121, 8469.686662324973]]","{""gt_size"": 6, ""pred_size"": 6, ""normalized_match"": false, ""missing_rows_count"": 6, ""extra_rows_count"": 6, ""missing_rows_sample"": [[""ma"", 145602, 547, 10236.05, 1], [""ma"", 2455781, 16552, 7466.36, 2], [""ma"", 2698056, 24223, 6496.4, 3], [""rs"", 2237849, 96278, 10087.44, 1], [""rs"", 2237121, 3071, 8469.69, 2]], ""extra_rows_sample"": [[""ma"", 145602, 10258.46], [""ma"", 2455781, 7466.12], [""ma"", 2698056, 6499.14], [""rs"", 2237849, 10086.87], [""rs"", 2237121, 8469.69]], ""overlap_ratio"": 0.0}",,"{""disable_table_selection_llm"": true}",20069,1027,21096,0.002523
V5,no_table_selection_llm,GT133,hard,Em qual mês de cada ano (2008-2023) ocorreu o maior número de internações em UTI?,"SELECT ano, mes, total_uti FROM (SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, EXTRACT(MONTH FROM ""DT_INTER"") AS mes, COUNT(*) AS total_uti, ROW_NUMBER() OVER (PARTITION BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY COUNT(*) DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""DT_INTER"" IS NOT NULL GROUP BY ano, mes) sub WHERE rn = 1 ORDER BY ano;","SELECT ano, mes, total FROM ( SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, EXTRACT(MONTH FROM ""DT_INTER"") AS mes, COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY COUNT(*) DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM ""DT_INTER"") BETWEEN 2008 AND 2023 GROUP BY EXTRACT(YEAR FROM ""DT_INTER""), EXTRACT(MONTH FROM ""DT_INTER"") ) sub WHERE rn = 1 ORDER BY ano;",True,17.39,,ablation_20260510T045032_20b0adf9_V5_GT133,results,16,16,"[[2008, 8, 4395], [2009, 9, 4763], [2010, 3, 4958], [2011, 5, 4821], [2012, 8, 5412]]","[[2008, 8, 4395], [2009, 9, 4763], [2010, 3, 4958], [2011, 5, 4821], [2012, 8, 5412]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",15155,996,16151,0.002381
V5,no_table_selection_llm,GT134,hard,"Qual a média de dias de internação por especialidade médica, comparando lado a lado os estados MA e RS?","SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(CASE WHEN mu.estado = 'MA' THEN i.""DIAS_PERM"" END), 2) AS media_dias_MA, ROUND(AVG(CASE WHEN mu.estado = 'RS' THEN i.""DIAS_PERM"" END), 2) AS media_dias_RS, COUNT(CASE WHEN mu.estado = 'MA' THEN 1 END) AS total_MA, COUNT(CASE WHEN mu.estado = 'RS' THEN 1 END) AS total_RS FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') GROUP BY e.""DESCRICAO"" HAVING COUNT(CASE WHEN mu.estado = 'MA' THEN 1 END) > 100 AND COUNT(CASE WHEN mu.estado = 'RS' THEN 1 END) > 100 ORDER BY especialidade;","SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(CASE WHEN mu.""estado"" = 'MA' THEN i.""DIAS_PERM"" END), 2) AS media_MA, ROUND(AVG(CASE WHEN mu.""estado"" = 'RS' THEN i.""DIAS_PERM"" END), 2) AS media_RS FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE mu.""estado"" IN ('MA', 'RS') GROUP BY e.""DESCRICAO"" HAVING COUNT(CASE WHEN mu.""estado"" = 'MA' THEN 1 END) > 0 AND COUNT(CASE WHEN mu.""estado"" = 'RS' THEN 1 END) > 0 ORDER BY e.""DESCRICAO"";",False,15.89,,ablation_20260510T045032_20b0adf9_V5_GT134,results,8,10,"[[""CIRURGICO"", 4.16, 4.22, 1585225, 3959600], [""CLINICOS"", 4.5, 7.06, 2591500, 4778055], [""LEITO DIA - SAUDE MENTAL"", 31.65, 29.91, 25001, 6742], [""OBSTETRICOS"", 2.18, 2.65, 1450966, 1416526], [""PEDIATRICOS"", 4.91, 6.51, 876695, 999295]]","[[""CIRURGICO"", 4.16, 4.22], [""CLINICOS"", 4.5, 7.06], [""CRONICOS"", 9.27, 18.95], [""LEITO DIA - CIRURGICOS"", 0.0, 0.04], [""LEITO DIA - SAUDE MENTAL"", 31.65, 29.91]]","{""size_mismatch"": true, ""gt_size"": 8, ""pred_size"": 10, ""size_difference"": 2}",,"{""disable_table_selection_llm"": true}",17266,970,18236,0.002769
V5,no_table_selection_llm,GT135,hard,Quais são os 10 municípios do Maranhão com Bolsa Família acima da média estadual e mortalidade infantil abaixo da média estadual?,"WITH media_ma AS (SELECT AVG(CASE WHEN s.metrica = 'bolsa_familia_total' THEN s.valor END) AS avg_bf, AVG(CASE WHEN s.metrica = 'mortalidade_infantil_1ano' THEN s.valor END) AS avg_mi FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE mu.estado = 'MA'), por_municipio AS (SELECT mu.nome, MAX(CASE WHEN s.metrica = 'bolsa_familia_total' THEN s.valor END) AS bolsa_familia, MAX(CASE WHEN s.metrica = 'mortalidade_infantil_1ano' THEN s.valor END) AS mort_infantil FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE mu.estado = 'MA' GROUP BY mu.nome) SELECT pm.nome, pm.bolsa_familia, pm.mort_infantil FROM por_municipio pm, media_ma mm WHERE pm.bolsa_familia > mm.avg_bf AND pm.mort_infantil < mm.avg_mi AND pm.bolsa_familia IS NOT NULL AND pm.mort_infantil IS NOT NULL ORDER BY pm.bolsa_familia DESC LIMIT 10;","WITH media_estado AS ( SELECT AVG(CASE WHEN s.""metrica"" = 'bolsa_familia_total' THEN s.""valor"" END) AS avg_bolsa_familia, AVG(CASE WHEN s.""metrica"" = 'mortalidade_infantil_1ano' THEN s.""valor"" END) AS avg_mortalidade_infantil FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'MA'), por_municipio AS ( SELECT mu.""nome"", MAX(CASE WHEN s.""metrica"" = 'bolsa_familia_total' THEN s.""valor"" END) AS bolsa_familia, MAX(CASE WHEN s.""metrica"" = 'mortalidade_infantil_1ano' THEN s.""valor"" END) AS mortalidade_infantil FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'MA' GROUP BY mu.""nome"") SELECT pm.""nome"", pm.bolsa_familia, pm.mortalidade_infantil FROM por_municipio pm CROSS JOIN media_estado me WHERE pm.bolsa_familia > me.avg_bolsa_familia AND pm.mortalidade_infantil < me.avg_mortalidade_infantil AND pm.bolsa_familia IS NOT NULL AND pm.mortalidade_infantil IS NOT NULL ORDER BY pm.bolsa_familia DESC LIMIT 10;",True,29.51,,ablation_20260510T045032_20b0adf9_V5_GT135,results,10,10,"[[""SÃ£o LuÃ­s"", 80683077.0, 18.1], [""Imperatriz"", 20426569.0, 19.52], [""Timon"", 18365513.0, 26.0], [""Chapadinha"", 14567064.0, 25.6], [""CodÃ³"", 13214969.0, 28.6]]","[[""SÃ£o LuÃ­s"", 80683077.0, 18.1], [""Imperatriz"", 20426569.0, 19.52], [""Timon"", 18365513.0, 26.0], [""Chapadinha"", 14567064.0, 25.6], [""CodÃ³"", 13214969.0, 28.6]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_table_selection_llm"": true}",11314,1874,13188,0.002485
V6,no_schema_enrichment,GT001,easy,Quantas internações foram registradas no total?,SELECT COUNT(*) AS total_internacoes FROM internacoes;,SELECT COUNT(*) AS total FROM internacoes;,True,6.23,,ablation_20260510T045032_20b0adf9_V6_GT001,results,1,1,[[18443084]],[[18443084]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_schema_enrichment"": true}",12720,236,12956,0.001646
V6,no_schema_enrichment,GT002,easy,Quantas mortes foram registradas?,"SELECT COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true;","SELECT COUNT(*) AS total_mortes FROM internacoes WHERE ""MORTE"" = true;",True,7.65,,ablation_20260510T045032_20b0adf9_V6_GT002,results,1,1,[[763021]],[[763021]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_schema_enrichment"": true}",12785,292,13077,0.001306
V6,no_schema_enrichment,GT003,easy,Quantos procedimentos diferentes existem cadastrados?,SELECT COUNT(*) AS total_procedimentos FROM procedimentos;,SELECT COUNT(*) AS total FROM procedimentos;,True,4.99,,ablation_20260510T045032_20b0adf9_V6_GT003,results,1,1,[[5395]],[[5395]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_schema_enrichment"": true}",16210,232,16442,0.002235
V6,no_schema_enrichment,GT004,easy,Quantos códigos CID-10 estão disponíveis?,SELECT COUNT(*) AS total_cids FROM cid;,"SELECT ""CID"", COUNT(DISTINCT ""CID"") AS cid_catalog_count FROM cid GROUP BY ""CID"";",False,7.17,,ablation_20260510T045032_20b0adf9_V6_GT004,results,1,14262,[[14262]],"[[""W372"", 1], [""C434"", 1], [""R638"", 1], [""D060"", 1], [""G369"", 1]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 14262, ""size_difference"": 14261}",,"{""disable_schema_enrichment"": true}",9517,345,9862,0.001299
